time,open,high,low,close,tick_volume,spread
1546387200,1.14599,1.1463,1.14594,1.14604,64,51
1546388100,1.14604,1.14616,1.14602,1.14602,99,56
1546389000,1.14602,1.14623,1.14602,1.14622,233,19
1546389900,1.14622,1.14632,1.14579,1.14595,426,16
1546390800,1.14605,1.14672,1.14511,1.14654,1215,0
1546391700,1.14654,1.14677,1.1465,1.14665,989,0
1546392600,1.14666,1.1467100000000001,1.1464699999999999,1.14649,420,1
1546393500,1.1465,1.1465,1.1461000000000001,1.14611,409,0
1546394400,1.14612,1.14626,1.14575,1.14623,734,0
1546395300,1.14623,1.14626,1.14574,1.14581,512,0
1546396200,1.14581,1.14589,1.14544,1.1455899999999999,646,0
1546397100,1.1455899999999999,1.14564,1.14554,1.14562,283,0
1546398000,1.14561,1.14564,1.14502,1.14512,807,0
1546398900,1.14512,1.1454900000000001,1.14512,1.14523,413,0
1546399800,1.14524,1.14538,1.14514,1.14538,679,0
1546400700,1.14536,1.14537,1.14459,1.14522,1134,0
1546401600,1.14522,1.14534,1.14506,1.14533,851,0
1546402500,1.14531,1.14533,1.14471,1.14485,1066,0
1546403400,1.14486,1.14506,1.14442,1.14449,759,0
1546404300,1.14448,1.14457,1.1442700000000001,1.14457,562,0
1546405200,1.14457,1.14462,1.14446,1.14452,425,0
1546406100,1.14453,1.1448,1.14452,1.14476,319,0
1546407000,1.14475,1.14486,1.14459,1.14465,313,0
1546407900,1.14465,1.14472,1.14447,1.14459,347,0
1546408800,1.14458,1.14463,1.14438,1.14444,450,0
1546409700,1.14445,1.14465,1.14438,1.14446,367,0
1546410600,1.14445,1.14469,1.14428,1.14461,493,0
1546411500,1.1446,1.1446,1.14444,1.1445,279,0
1546412400,1.1445,1.14484,1.1445,1.14481,406,0
1546413300,1.1448,1.14581,1.14475,1.14579,878,0
1546414200,1.14578,1.14698,1.14573,1.14694,968,0
1546415100,1.14696,1.14789,1.14684,1.1478,1003,0
1546416000,1.14779,1.14967,1.1477,1.14895,1765,0
1546416900,1.14896,1.14968,1.14893,1.14942,1164,0
1546417800,1.14944,1.14946,1.14876,1.14906,753,0
1546418700,1.14907,1.14934,1.14823,1.14853,1040,0
1546419600,1.14851,1.14932,1.14826,1.14875,1178,0
1546420500,1.14876,1.14896,1.14818,1.14833,1533,0
1546421400,1.14832,1.14849,1.14783,1.14797,1483,0
1546422300,1.14797,1.14818,1.14738,1.1476600000000001,1346,0
1546423200,1.14767,1.1478,1.14604,1.14622,2083,0
1546424100,1.14621,1.14622,1.14495,1.14532,2503,0
1546425000,1.14533,1.14533,1.14288,1.14417,3117,0
1546425900,1.14416,1.14486,1.14378,1.1448,2028,0
1546426800,1.1448,1.14497,1.14382,1.14443,2144,0
1546427700,1.14442,1.1446399999999999,1.14357,1.14373,1720,0
1546428600,1.14372,1.1442,1.14221,1.14274,2025,0
1546429500,1.14273,1.14346,1.14249,1.14341,1758,0
1546430400,1.14341,1.14379,1.14321,1.14359,1851,0
1546431300,1.14359,1.1438,1.14329,1.14374,1217,0
1546432200,1.14374,1.14419,1.14355,1.14384,1082,0
1546433100,1.14385,1.14415,1.14353,1.1437,1450,0
1546434000,1.1437,1.1439,1.14256,1.14257,1628,0
1546434900,1.14256,1.14356,1.14247,1.14333,1442,0
1546435800,1.14333,1.14377,1.1432,1.14345,1091,0
1546436700,1.14344,1.14378,1.14322,1.14337,954,0
1546437600,1.14338,1.1434,1.1425,1.1429,1101,0
1546438500,1.1429,1.1429,1.14025,1.14031,1830,0
1546439400,1.1403,1.14109,1.13978,1.14075,1662,0
1546440300,1.14076,1.14091,1.14033,1.1405,1118,0
1546441200,1.14049,1.14057,1.13968,1.13971,1920,0
1546442100,1.13974,1.14033,1.13803,1.13812,2385,0
1546443000,1.13815,1.13872,1.13767,1.13815,2310,0
1546443900,1.13813,1.1381999999999999,1.13673,1.13718,2409,0
1546444800,1.13717,1.13753,1.13685,1.13738,2190,0
1546445700,1.13738,1.13738,1.1363699999999999,1.13683,2244,0
1546446600,1.13684,1.13711,1.13662,1.1367,2357,0
1546447500,1.13667,1.1373199999999999,1.13583,1.13607,2606,0
1546448400,1.13609,1.13696,1.1358,1.13686,2698,0
1546449300,1.13686,1.13689,1.13521,1.13573,2938,0
1546450200,1.13573,1.13597,1.13421,1.13516,2589,0
1546451100,1.13517,1.1357599999999999,1.13501,1.13537,2113,0
1546452000,1.1353900000000001,1.13621,1.13523,1.13592,2049,0
1546452900,1.13592,1.13599,1.13527,1.1355,1380,0
1546453800,1.13551,1.13596,1.13487,1.1350500000000001,1571,0
1546454700,1.1350500000000001,1.13589,1.13504,1.13564,1585,0
1546455600,1.13564,1.1357,1.13466,1.13499,1702,0
1546456500,1.13498,1.13516,1.13353,1.13471,1963,0
1546457400,1.13474,1.13509,1.13334,1.13365,1561,0
1546458300,1.13365,1.13391,1.13315,1.13352,1793,0
1546459200,1.13352,1.13364,1.1326,1.13305,1408,0
1546460100,1.13304,1.13347,1.13281,1.13302,1046,0
1546461000,1.13302,1.13305,1.13272,1.13277,1038,0
1546461900,1.13282,1.13307,1.13277,1.1328,962,0
1546462800,1.1328,1.13318,1.13252,1.13314,979,0
1546463700,1.13314,1.13396,1.13291,1.13372,1125,0
1546464600,1.13372,1.1338300000000001,1.13352,1.13381,696,0
1546465500,1.13381,1.13442,1.13371,1.13436,1269,0
1546466400,1.13438,1.13442,1.13406,1.13411,1298,0
1546467300,1.1341,1.13461,1.13405,1.13452,1260,0
1546468200,1.13451,1.13476,1.13435,1.13459,1008,0
1546469100,1.13457,1.13476,1.1344400000000001,1.13455,921,0
1546470000,1.13456,1.13457,1.134,1.13434,549,0
1546470900,1.13433,1.13438,1.13406,1.13416,329,0
1546471800,1.13415,1.13475,1.13411,1.13453,487,0
1546472700,1.1345399999999999,1.1347800000000001,1.13422,1.13432,692,0
1546473600,1.1342,1.1346,1.13404,1.13416,215,7
1546474500,1.1341700000000001,1.13458,1.13314,1.13327,534,4
1546475400,1.13327,1.1335899999999999,1.13064,1.13186,1697,4
1546476300,1.13226,1.13543,1.12999,1.13357,2169,10
1546477200,1.13321,1.13503,1.13161,1.1345399999999999,2423,0
1546478100,1.1345399999999999,1.13456,1.1332200000000001,1.1339299999999999,1080,2
1546479000,1.1339299999999999,1.13438,1.13308,1.13344,936,0
1546479900,1.13346,1.13346,1.13091,1.13122,1376,0
1546480800,1.13119,1.13372,1.13098,1.13365,1480,0
1546481700,1.13365,1.13426,1.13349,1.13416,1051,0
1546482600,1.13416,1.1343,1.1337,1.1339,1232,1
1546483500,1.13391,1.13467,1.13385,1.13396,1120,0
1546484400,1.13397,1.13474,1.13397,1.1347,1214,0
1546485300,1.1347,1.13483,1.13415,1.13482,1067,1
1546486200,1.13481,1.13526,1.13429,1.13476,1255,0
1546487100,1.13476,1.1350500000000001,1.13445,1.13484,1104,0
1546488000,1.13484,1.13504,1.13471,1.1348,811,1
1546488900,1.13479,1.13552,1.1346,1.1355,634,0
1546489800,1.1355,1.13594,1.13546,1.13582,1656,0
1546490700,1.13581,1.13616,1.13569,1.13582,1372,0
1546491600,1.13583,1.13623,1.13568,1.13618,752,1
1546492500,1.13619,1.13699,1.13613,1.13684,953,0
1546493400,1.13684,1.13716,1.13666,1.13687,1089,0
1546494300,1.13689,1.13693,1.13636,1.13648,661,0
1546495200,1.13647,1.13648,1.13604,1.13638,698,0
1546496100,1.13638,1.1366,1.13631,1.1363699999999999,375,1
1546497000,1.13638,1.13669,1.1363699999999999,1.13659,477,0
1546497900,1.13659,1.13679,1.13652,1.13673,431,0
1546498800,1.13672,1.13699,1.13658,1.13674,684,0
1546499700,1.13672,1.1369799999999999,1.13615,1.13626,1149,0
1546500600,1.13624,1.13649,1.1359,1.13599,1329,0
1546501500,1.13599,1.13614,1.13571,1.13609,832,1
1546502400,1.13608,1.13635,1.1354899999999999,1.1359,980,0
1546503300,1.1359,1.13658,1.13568,1.1364,981,0
1546504200,1.13642,1.13683,1.1363,1.13675,879,0
1546505100,1.13675,1.13766,1.13628,1.13723,1035,0
1546506000,1.1372200000000001,1.1377,1.13657,1.13682,1674,0
1546506900,1.13685,1.13725,1.1362,1.13721,1741,0
1546507800,1.1372200000000001,1.13743,1.1368,1.13728,1911,0
1546508700,1.13728,1.13764,1.13616,1.13697,1990,0
1546509600,1.13697,1.13762,1.1354,1.13585,3126,0
1546510500,1.13581,1.13791,1.13557,1.13781,2499,0
1546511400,1.13782,1.13837,1.13706,1.1379,2318,0
1546512300,1.1379,1.13838,1.13758,1.138,1889,0
1546513200,1.138,1.13826,1.13729,1.13804,1792,0
1546514100,1.13805,1.13824,1.13746,1.13789,1567,0
1546515000,1.1379,1.1384,1.13743,1.13825,1426,0
1546515900,1.13824,1.13835,1.1374900000000001,1.13758,1474,0
1546516800,1.13756,1.13795,1.13654,1.13697,1826,0
1546517700,1.13697,1.1372200000000001,1.13672,1.13709,1258,0
1546518600,1.1371,1.1374,1.13634,1.1369799999999999,1412,0
1546519500,1.13703,1.13744,1.13663,1.13683,1609,0
1546520400,1.13682,1.13718,1.13509,1.13565,1956,0
1546521300,1.1356600000000001,1.13623,1.13511,1.13546,1629,0
1546522200,1.13544,1.13598,1.13492,1.13497,1098,0
1546523100,1.13496,1.13514,1.13403,1.13414,1378,0
1546524000,1.13414,1.13479,1.13395,1.13435,1314,0
1546524900,1.13436,1.13491,1.13422,1.13481,1018,0
1546525800,1.13481,1.13554,1.13472,1.13533,1133,0
1546526700,1.13534,1.13551,1.1343,1.13434,1434,0
1546527600,1.13435,1.13502,1.13434,1.13474,1331,0
1546528500,1.13471,1.1354,1.13375,1.13503,2849,0
1546529400,1.13502,1.1365,1.13501,1.13571,2181,0
1546530300,1.13574,1.1367,1.13565,1.13655,1587,0
1546531200,1.13654,1.13707,1.13647,1.13682,1751,0
1546532100,1.13681,1.13723,1.1362700000000001,1.13658,1774,0
1546533000,1.13658,1.13704,1.13635,1.13656,2373,0
1546533900,1.13657,1.13689,1.13615,1.13645,1668,0
1546534800,1.13665,1.14056,1.13665,1.14016,4775,0
1546535700,1.14015,1.14091,1.13909,1.13929,3845,0
1546536600,1.13929,1.14047,1.13911,1.14029,3514,0
1546537500,1.14028,1.14028,1.13851,1.13928,4080,0
1546538400,1.13926,1.13962,1.13869,1.1394199999999999,3387,0
1546539300,1.1394199999999999,1.1411,1.13931,1.14066,3247,0
1546540200,1.14066,1.14068,1.13877,1.13927,3152,0
1546541100,1.13928,1.14046,1.13914,1.13983,2784,0
1546542000,1.13982,1.14042,1.13932,1.13964,2502,0
1546542900,1.13962,1.1403,1.13949,1.14014,2001,0
1546543800,1.14011,1.14059,1.13993,1.14011,1831,0
1546544700,1.14012,1.14033,1.13954,1.13987,1562,0
1546545600,1.13984,1.14058,1.13964,1.13995,1722,0
1546546500,1.13994,1.14068,1.13981,1.14038,1589,0
1546547400,1.1403699999999999,1.14053,1.1397599999999999,1.13994,1312,0
1546548300,1.13993,1.14036,1.1399,1.14007,1115,0
1546549200,1.14008,1.14039,1.13978,1.13978,1240,0
1546550100,1.13978,1.14013,1.13971,1.13984,962,0
1546551000,1.13988,1.14007,1.13827,1.13898,1466,0
1546551900,1.13899,1.13954,1.13886,1.13914,1542,0
1546552800,1.13913,1.13997,1.13898,1.13974,1888,0
1546553700,1.13975,1.14016,1.13958,1.13995,1559,0
1546554600,1.13998,1.13999,1.13947,1.1395,1432,0
1546555500,1.13951,1.14012,1.13947,1.13982,1061,0
1546556400,1.13983,1.13992,1.1396,1.1397599999999999,555,0
1546557300,1.13977,1.13996,1.13977,1.13991,272,0
1546558200,1.13992,1.13993,1.13948,1.13964,548,0
1546559100,1.13963,1.13971,1.13934,1.13941,577,0
1546560000,1.13916,1.13924,1.13823,1.13894,95,8
1546560900,1.13894,1.13973,1.13874,1.1396,291,7
1546561800,1.1396,1.13979,1.13874,1.1393,771,14
1546562700,1.13928,1.13932,1.13927,1.13927,74,8
1546563600,1.13929,1.1395,1.13895,1.13909,922,0
1546564500,1.13911,1.13958,1.13911,1.13939,684,0
1546565400,1.1394,1.13964,1.1393,1.13936,420,0
1546566300,1.13936,1.13947,1.13898,1.13902,378,0
1546567200,1.13903,1.13959,1.13894,1.13923,1578,0
1546568100,1.13924,1.1397599999999999,1.1391499999999999,1.1397,749,0
1546569000,1.13969,1.1400299999999999,1.1396,1.14001,794,0
1546569900,1.14001,1.14055,1.13995,1.14053,860,0
1546570800,1.14053,1.14116,1.14044,1.14044,908,0
1546571700,1.14044,1.14091,1.14043,1.1409,674,0
1546572600,1.14089,1.14102,1.14066,1.14066,735,0
1546573500,1.14066,1.14087,1.14029,1.1404,1168,0
1546574400,1.14041,1.14069,1.14025,1.1406,458,0
1546575300,1.1406,1.14076,1.1402,1.1402,726,0
